id	text
195	কিশোরগঞ্জ জেলায় ১৯৭১ সালে সর্বপ্রথম স্বাধীন বাংলাদেশের পতাকা উত্তোলন করেছিলেন ছাত্রনেতা ও মুক্তিযোদ্ধা কামরুজ্জামান (কমরু)। ১৯৭১ সালের ৬ মার্চ, তিনি শহরের কালীবাড়ি মোড়ের রঞ্জিত ঘোষের দোকানের ছাদে একটি পতাকা উত্তোলন করেন—যেখানে সবুজ পটভূমিতে লাল বৃত্তের মাঝখানে হলুদ কাপড়ের মাধ্যমে বাংলাদেশের মানচিত্র অঙ্কিত ছিল ।  বিস্তারিত প্রেক্ষাপট:  পতাকার নকশা তথা ডিজাইন ঢাকা থেকে গোপনে আনেন 당시 ছাত্রনেতা ও পরবর্তীতে সংসদ সদস্য মরহুম আলমগীর হোসেন ।  এরপর কামরুজ্জামান কমরু শহরের “মর্ডান টেইলার্স” এর মালিক ময়না খলিফার মাধ্যমে পতাকা তৈরি করান ।  পতাকা উত্তোলনের সময় তাঁর সঙ্গে ছিলেন: মধু ঘোষ, পান দোকানদার মকবুল হোসেন এবং উল্কা হোটেলের কর্মচারী মিস্ত্রি মিয়া ।  সারসংক্ষেপ:  বিষয়বিবরণব্যক্তিকামরুজ্জামান (কমরু), ছাত্রনেতা ও বীর মুক্তিযোদ্ধাতারিখ৬ মার্চ ১৯৭১স্থানকিশোরগঞ্জ শহর, কালীবাড়ি মোড়, রঞ্জিত ঘোষের দোকানের ছাদপতাকা তৈরির আধারঢাকা থেকে আনা ডিজাইন, স্থানীয় মোর্টান টেইলার্সে তৈরিসহযোগীমধু ঘোষ, মকবুল হোসেন, মিস্ত্রি মিয়া   উত্তরের সারমর্ম: কিশোরগঞ্জ জেলায় প্রথম স্বাধীন বাংলাদেশের পতাকা উত্তোলন করেন কামরুজ্জামান (কমরু)—১৯৭১ সালের ৬ মার্চ, শহরের কালীবাড়ি মোড়ের রঞ্জিত ঘোষের দোকানের ছাদে
196	বাঘে ছুঁলে আঠারো ঘা, পুলিশ ছুঁলে ছত্রিশ ঘা, আর পিনাকি ধরলে “জয় বাংলা”  ধন্যবাদ দাদা 
197	প্যানাকি পাগলা দাদা, তুমি আর ভালো হয়লা  না,, তোমার  কথা গুলো অসাধারণ
198	অসংখ্য ধন্যবাদ আদা থুক্কু দাদা
199	মালুর বাচ্চা পাকিস্তানের বিজ দারা তৈরি
200	স্যারের অনুসন্ধানী বিশ্লেষণ গোয়া মাইরা দিলো ভুয়া মুক্তিযোদ্ধাদের।
201	সরকার থেকে চেক করা হোক কে আসল মুক্তি যোদ্ধা
202	চিটারের বাচ্চা চিটার ওর কথাই তো বোঝা যায় যে ও চিটার নম্বর ওয়ান বুয়া মুক্তিযোদ্ধা
203	বাংলাদেশ নিয়ে সব থেকে বেশি চিন্তা করেন দাদা আপনি শেখ মুজিব জিয়াউর রহমান ফজলুর রহমান কাদের সিদ্দিকী এরা দেশ কে ভালোবেসে না।  তুমি দাদা দেশ কে অনেক ভালোবাসো তাহলে বিদেশে কার বাল ফেলাও দেশে এসে দেশ কে পরিচালনা করো।  আর ভুয়া নিউজ নিয়ে বাংলাদেশ অস্থিতিশীল করবেন না।  বাটপার
204	সালাউদ্দিন কাদের চৌধুরীর উক্তি সত্য প্রমাণিত হয়েছে। এই ফজলু পাগলা মনে হয় রাজাকার ছিল, আওয়ামীলীগের মেশিনে ঢুকিয়ে মুক্তিযুদ্ধার খেতাব জয়। অনেক দেশপ্রেমিক সাহসী প্রকৃত মুক্তিযোদ্ধার কথার সাথে ফজলু পাগলার কথার কোন মিল খুঁজে পাওয়া যায় না।
205	শালা চোরের ঘরের চোর ওর নাম সোনলেই নাকি পালিয়ে যেতো
206	৭১ ব্যবসায়ীদের অত্যাচারে দেশবাসি অতিষ্ঠ।
207	ধন্যবাদ দাদা আপনাকে কথাগুলা তোলে ধরার জন্য  ইতি ফজুপাগলা
208	দারুন বলেছেন ভাই 
209	আজাইড়া যুক্তি এগুলো আপনার, মুক্তিযুদ্ধ নিয়ে আপনার যে বিশেষ চুলকানি আছে তা আবারো প্রমাণ করলেন
210	ও একটা মিথুক
211	১০টা বেতের বাড়ি দিছে
212	দাদা পিনিক এ পরে গেছে মুক্তি যুদ্ধ নিয়ে এসব করা ঠিক না
213	এর তার কেটে গেছে।
214	সেরা ছিল
215	সে আসলেই ভারতীয় দালাল, ফজলু পাগলা
216	আবার জিবন দেওয়ার জন্য তৈরি করতে হবে ভারতের গোলাম সন্ত্রাসীদের ঠেকানোর জন্য।
217	এ যুগের আবু জাহেল বি.এন .পি র  ফজলু ফাজিল।
218	কত বড় মাপের ভোয়া আর মিথ্যুক মিথ্যাবাদী ফজু পাগল ছি ছি এই চেহারা নিয়া আর মিথ্যা মনে নিয়া চলে ফিরে কিভাবে,,??,,
219	আসসালামু আলাইকুম আসেন আমরা সবাই এক সাথে বাংলাদেশ কে এগিয়ে নিয়ে যায় 
220	হালায় কি আসলে গুয়ার নিচে বই রাখা শিখিত,বুদ্ধুজীবী নাকি ঐ সনদ ও হালায় ফটোকপি করছে।
221	ফজু পাগলা বালছে,ও ফায়ার বললেই নাকি পাক সেনারা পালিয়ে যেত কে জানি বলসিলো ২৪শে আন্দোলনে আমি বল্লাম ধর শুনেই ওরা পালিয়ে গেল জান নিয়া সেইম টু সেইম মুক্তিযুদ্ধা
222	এসব,দালাল,ভুয়া,বাটপার,চিটার,বি এনপিতে
223	মুক্তিযুদ্ধের সিনেমার নায়ক
224	আপনি আর গোলাম আজম খাটি মুক্তিযুদ্ধা৷ দালাল
225	সেই হয়েছে
226	ইনকিলাব জিন্দাবাদ
227	গাঞ্জা খায়া ভিডিও বানাইছসনি? তোর ইচ্ছা মতো গল্প বানাইছস।
228	দাদা আমি এক্টি  কথা বলচি আমি আপনার ভিডিওর অপেক্ষাই থাকি আপনার কথা আমার ভাল লাগে কিন্ত আজকে আপনার কথা আমার ভাল লাগেনি কারন আমার দাদাউ উনার আন্ডারে মুক্তি যুদ্ধ করেছেন আজ আমার দাদা বেঁচে নেই আমরা রাষ্টের কোন সুযোগ সুবিধা নেই না আমরা সাধারন একজন মানুষ সাধারণভাবে বেঁচে আছি (ফজু পাগলা) সত্যিকারের মুক্তিযোদ্ধা দাদা দয়া করে বিশ্বাস  করুন
229	আমার মার মুখে আমার বাবার মুখে আমি শুনেছি বিশ্বাস না হলে এখন অনেক মুক্তিযোদ্ধা বেঁচে আছেন  আমাদের তাড়াইল করিমগঞ্জ কিশোরগঞ্জ আমার দাদা বি এন পি করতেন উনি ইউনিয়নের একজন মেম্বার ছিলেন প্রাই ২৫ বছর আগে উনি মারা জান সেই সাথে আমার দাদা চোখের ডাক্তার ছিলেন পিনাকি দাদা বিশ্বাস করেন (ফজু পাগলা) ভুয়া মুক্তিযোদ্ধা নয় উনি  সত্যিকারের মুক্তিযোদ্ধা ওনার বয়স হয়েছে তাই হয়তো ভুল হচ্চে দাদা
230	উনিমিথার তাতি
231	আমরা নেক্সট এর অপেক্ষায়
232	তার নাম ফোজু পাগলা হওয়া উচিত নয়। তার নাম ((( ফোজু + মিলিগ )))) হওয়া উচিত।
233	ফায়ার বলার সঙ্গে সঙ্গে ব্রিজ উড়ে গেল 
234	ভুয়া
235	সময় নষ্ট করে এত বাজে ও হালকা এপিসোড না বানালেও পারতেন দাদা। লস প্রজেক্ট
236	পিলখানা,শাপলা ,24,সহ  16 বছরের সব খুনের খুনি  আওয়ামী সন্ত্রাসীদের ও 14 দলের নিষিদ্ধ ও ফাসি চাই। বিএনপির নিষিদ্ধ নিয়ে চুদুরবুদুর করে কেন ।এরা এখন আওয়ামী সন্ত্রাসীদের মতো ইসলাম কুপানির ঠিকাদারি নিছে। আওয়ামী সন্ত্রাসীদের কতো টাকা খাইছে। বিএনপি চায় ভারতের দল আওয়ামী সন্ত্রাসীরা বিরোধী দল থাক,খুনি লীগ থাকলে ওদের সাথে ভাগ বন্টন করে দেশকে শোষণ করতে পারবে। তাই ইসলামি দল কে ভয় , ইসলামি দল থাকলে চুরি, ডাকাতি, লুট ,চাঁদাবাজি করতে পারবে না। আওয়ামী সন্ত্রাসীদের  নির্বাচনে আনার চেষ্টা করলে আবার আন্দোলনে ঝাঁপিয়ে পরতে হবে।
237	হাসতে হাসতে পেট ব্যাথা হয়ে গেল।  এভাবেই চলছে বাঙ্গু সেকুলারদের তৈরি করা মুক্তিযুদ্ধের বয়ান।
238	### যার পক্ষে মহান স্রষ্টা সময় প্রকৃতি ফেরেশতাকূল থাকে না, তার গুণগান প্রশংসা এমনকি তার কথা ও মনমত কাজ যে বা যারা করে ও পক্ষে থাকে তাদের ইহকাল ও পরকাল সাংঘাতিকভাবে ক্ষতিগ্রস্ত হয়, সাথে সাথে তার কর্মকান্ড আচরণ কথাবার্তা মানবজাতি ও সৃষ্টিকূলের জন্য ধ্বংসাত্মক হয়ে থাকে। তাই সাবধান থাকি, সাবধান হই ও সাবধান করি !!!
239	মহান স্রষ্ঠার গোলাম ও প্রতিনিধির আনুগত্য আদব ইজ্জত  মহব্বত করবো না। তাঁদের দেওয়া ঐশি বাণীর আলোকে নিজেকে পরিচালিত করবো না, হয়তো মহান স্রষ্টার ক্ষমা রাঁজি-খুঁশির ও মহান সত্ত্বার সাথে সুসম্পর্কের দরকার নাই, বেশ। সার্বিক কল্যাণ মঙ্গল, জীবের সেবা, মানুষজনের জান মাল ইজ্জত সম্ভ্রম, মৌলিক মানবিক অধিকার সুনিশ্চিত হয় এবং অন্যায় হিংস্রতা বদমাইশি ফাইজলামি শয়তানিকে নির্মূল কোণঠাসা ও জব্দ করার লক্ষ্যে তিনাদের দেওয়া নির্দেশনা বা দাবি মোতাবেক সার্বিক কল্যাণ মঙ্গল ও ন্যায় প্রতিষ্ঠার জন্য দণ্ডায়মান হবো না। তাহলে সময়ের ভালো আসবে কোথা থেকে। আর সত্য সুন্দর সার্বিক কল্যাণ হবেইবা কীভাবে। অন্যায় হিংস্রতা বদমাইশি ফাইজলামি শয়তানি জুলুম নির্যাতন চালু রাখবো কীভাবে সেই ধান্দা, সেই চিন্তা, সেই কর্মকান্ড। মনে রাখা জরুরী কেউ তার লস প্রজেক্ট চালায় না বা চলমান থাকুক আশা করে না। মহান স্রষ্টা সময় ও প্রকৃতি সোজা শায়েস্তা করেই ছাড়বে। নিজে ভালো হয়ে নিলে আসল ভালো এবং নিজেদের ভালো ও সার্বিক কল্যাণ সময়ে অল্পতে বুঝে নিয়ে সত্য ও ন্যায়ের পক্ষে দ্রুত এগোনোই ভালো !!! শাঁই শাঁই শাঁই
240	### মানুষজনের জান মাল ইজ্জত সম্ভ্রম, মৌলিক মানবিক অধিকার ক্ষতিগ্রস্ত করাটা অভ্যাস। অন্যায় জুলুম নির্যাতন শয়তানি বদমাইশি ফাইজলামি ও হিংস্রতা নিয়ে অবস্থান নেয়াটা নেশা ও স্বভাব। আবার গুরু ভক্ত আছি বা হইছি, সেবায় আছি, ধর্মে আছি এ সমস্ত ভাব মহান স্রষ্টার রাজ্যে চলে "না"। যারা এমন এদেরকে মহান স্রষ্টা-সময়-প্রকৃতি "পাকড়াও" করেই  সোজা সুন্দর হবে না ধ্বংস ও বঞ্চিত হবে এটা যার যার । তাই ও সমস্ত ভাব মহান স্রষ্টার গোলাম ও প্রতিনিধির সামনে "না" দেখানোই ভালো। আর এমন অভ্যাস ও স্বভাব নিজের কাছে না থাকাটাই পরম কল্যাণের !!! শাঁই শাঁই আলেক শাঁই
241	মহান স্রষ্ঠা, সত্য প্রজ্ঞা ও স্বজ্ঞা সম্পন্ন মানুষ, মহান স্রষ্ঠার গোলাম ও প্রতিনিধির চেয়ে বেশি বোঝা মন মানষিকতা সত্য ও ন্যায়ের আনুগত্য মান্যতা নিয়ে চলতে সক্ষম নয়। সক্ষম নয় তিনাদের দেয়া নির্দেশনা মোতাবেক নিজেদেরকে এগিয়ে নিতে, তবে এদের  দ্বারা মানুষজনের জান মাল ইজ্জত সম্ভ্রমের অপূরণীয় ক্ষয়ক্ষতি, মৌলিক মানবিক অধিকার বিপন্ন সহ সৃষ্টিকূলের যাবতীয় ধ্বংসাক্তক বর্বর কর্মকান্ড ও দাঙ্গা ফেসাদ জনরোষ বিশৃঙ্খলা তৈরী ব্যতীত ভালো কিছু হওয়ার সুযোগ থাকে না। এদেরকে সোজা শায়েস্তা করার জন্যই তো এ জাতিতে রয়েছে আইন শাসন বিচার ও পরিচালনা। তবে আইন শাসন বিচার ও পরিচালনার দ্বায়িত্ব যারা নেয় এরানা সত্য মানুষ না হলে সাথে সাথে সত্য ও নয়্যায়ের পক্ষে কাজ করে চলার মন মানষিকতা না রাখলে অর্থাৎ আইন শাসন বিচার ও পরিচালনা জুলুম নির্যাতন শয়তানি বদমায়েশি রাগ ক্ষোভ হিংস্রতার পক্ষে কাজ করলে সেই জাতির চরম মূল্য দেয়াটা বেশি দূরে থাকে না !!! আলেক শাঁই
242	মানুষ সৃষ্টির সেরা, কেনো সেরা সেটা আমরা সবাই কমবেশি জানি। তবে সত্য ও ন্যায়ের পক্ষে কাজ করতে না পারলে, সত্য মানুষের দেয়া নির্দেশনা মোতাবেক কাজ করতে না পারলে সার্বিক কল্যাণ মঙ্গলের পক্ষে কাজ হয়ে ওটে না। এ মানুষ হিংস্রতা বদমায়েশি ফাজলামি শয়তানি করুক আর মানুষজনের জান মাল ইজ্জত সম্ভ্রম রক্ষা,  মৌলিক মানবিক অধিকার সুনিশ্চিত করার লক্ষ্যে কাজ করুক সর্বোচ্চ ভূমিকা রাখতে পারে। এখন হিসাব হলো সত্য ও ন্যায়ের পক্ষে থেকে কাজ করবে তথা মিথ্য ও অন্যায়কে নির্মূল জব্দ ও কোণঠাসা করবে, নাকি মিথ্যা ও অন্যায়ে লিপ্ত থেকে মিথ্যা ও অন্যায়কে প্রতিষ্ঠার জন্য কাজ করবে, তবে সত্য ও ন্যায়ের পক্ষে মহান স্রষ্ঠা সময় প্রকৃতি এবং সত্য প্রজ্ঞা স্বজ্ঞা সম্পন্ন মানুষ বা মহান স্রষ্ঠার গোলাম ও প্রতিনিধির সহযোগিতা ও মদদ থাকে যদি কীনা মান্যতা আনুগত্য আদব ইজ্জত মহব্বত থাকে তবেই। সকলে ভালো থাকবে, ভালো খাবে, ভালো পাবে এ সিদ্ধান্ত নিজেদেরকেই নিতে হবে !!! শাঁই শাঁই আলেক শাঁই
243	পিনাকী দাদা।ফজু পাগলার ভুয়া মুক্তি  প্রমান করে জনসমুখে আনার জন্য আপনাকে লাখ লাখ ধন্যবাদ
244	সত্য ও ন্যায়ের পক্ষের কথা, সার্বিক কল্যাণ ও মঙ্গলের জন্য দেয়া নির্দেশনা, কথা ও দাবি ধর্ম গোত্রের লোকজন, দলীয় লোকজন, জাতীয় আন্তর্জাতিক সংগঠনের ও বাহিনীর লোকজন, নানান পদবীর লোকজন, পরিচিত লোকজন শুনে জেনে বুঝে না মানলে করণীয় কী, এনারা আবার সকলের জান মাল ইজ্জত সম্ভ্রম, মৌলিক মানবিক অধিকার রক্ষা হোক সেই লক্ষ্যে কথা তো বলেই আবার কাজও করে চলছে। কে কতোদিন ধরে করে চলছে আর কী করে চলছে ওনারাই ভালো জানে আবার মানুষজনও কমবেশি জানে। এনারা আবার মহান স্রষ্ঠা একজন আছে সেটাও মানে এবং এটাও মানে বা আশা করে তিনি শুধু ভালো দিবেন আর দিবেন। আবার যারা মহান স্রষ্ঠার গোলাম ও প্রতিনিধি বা সত্য প্রজ্ঞা ও স্বজ্ঞা সম্পন্ন মানুষ এনারাও শুধু ভালো দিবে আর দিবে ও ভালো থাকবেন আমরা যতই হিংস্রতা শয়তানি বদমায়েশি ফাজলামি ঘাউরামি করি না কেনো হোক তাদের সাথে বা অন্যের সাথে। এমন পরিস্থিতিতে মহান স্রষ্ঠা সময় ও প্রকৃতির কী করণীয় আছে। আবার যারা সচেতন জাগ্রত ঐক্যবদ্ধ সত্য প্রজ্ঞা ও স্বজ্ঞা সম্পন্ন মানুষ তিনাদেরইবা করণীয় কী এবং যিনি সত্য ন্যায় ও সার্বিক কল্যাণ মঙ্গলের কথা দাবি ও নির্দেশনা দিয়েছেন তিনার করণীয় কী !!! আলেক শাঁই
245	ইন্ডিয়া থেকে এসে মানুষের মুখে মুখে গল্প শুনে "মুক্তিযুদ্ধা" 
246	আমার প্রথম থেকেই সন্দেহ হইতো।কারণ খালি কলস বাজে বেশি
247	টানা ৩ বার দেখলাম আর হাসলাম
248	আমি আগেই বলেছিলাম সালা ভূয়া মুক্তিযুদ্ধা।
249	এরা ভুয়া মুক্তিযোদ্ধা ফজা
250	রাইট
251	ওবায়দুল কাদেরের ডুবলিকেট ভার্সন ফজা পাগলা 
252	দাদা সেরা 
253	বিগত ফ্যাসিস্ট সরকারের আমলে এরকম ভুয়া মুক্তিযোদ্ধা প্রতিটি এলাকায় ছড়িয়ে পড়েছে ‌।
254	দাদা ফজু পাগলারে আর একটু ন্যাংটা করা যায়না প্লিজ দাদা একটু দেখেন
255	আসল মুক্তিযুদ্ধা তো আমাদের বাঙালী জাতির ইমাম বীরশ্রেষ্ঠ পিনাকী
256	পিনাকি দাস বাষ্টার্ড তুইকি মানুষ হবিনা ।
257	দাদা আপনার এ দেশের দরকার 
258	ফজা এই লোড কীভাবে নিবে.... ও তো স্ট্রক করবে....
259	ফজা ফজা
260	দাদাকে অসংখ্য ধন্যবাদ শতাব্দীর সেরা একটা কৌতুক দেখানোর জন্য
261	সত্যিকার মুক্তি যোদ্ধারা কখনো নিজ থেকে  মুক্তি যোদ্ধা মুক্তি যোদ্ধা বলে চিল্লায় না ......
262	জামাত-শিবিরের পীর মাওলানা মিথ্যুক পিনাকে ভট্টাচার্য দুই ভন্ড একসাথে শালারা যা মনে তাই বলে কোন লাজ লজ্জা নাই আর শিবির জামাত ফেসবুক ইউটিউব কমেন্টের রাজা মিথ্যাচার আর গালিগালাজ মনে তো হিংসা আর অহংকার ইসলামের নামে আর কত ভন্ডামি করবে
263	একটা ফালতু এপিসোড। দেশে এত গুরুত্বপূর্ণ ঘটন অঘটন থাকতে আজাইরা ফজুরে নিয়া এপিসোড। ধুর ধুর ধুর ..
264	ফজা ভুয়া
265	ওই হমুন্দির পুত হমুন্দি তুই সব বিষয় সোনা চুলকানোর বদঅভ্যেস কেনো রে  পুরা দেশটা এখন নরক হওয়ার পথে
266	ওর কয়েকটা বন্ধুর মধ্যে,  একজনের নাম বলল........ আবু তাহের ঠাকুর......... এবার আপনারাই বলেন..... পক্ষী যুদ্ধ করছে, আর কি বলতেছে
267	তুই যে মুক্তিযুদ্ধের বিরুদ্ধে কথা বলিস।জানি রাজাকার এর জা**ওয়া
268	কি দিন আইলোরে, রাজাকেরর বাচ্চার মুখ থেকে মুক্তিযোদ্ধার গল্প শুনতে হচ্ছে
269	এতো ফ্লুয়েন্টলি কিভাবে বর্ননা দিচ্ছে?
270	যখন ওর কথা প্রথম শুনি ইউটিউবে দেখি  আমার সন্দেহ হয়েছিল ও আসলে  মুক্তিযোদ্ধা  না ও প্রতারক ভুয়া মুক্তিযোদ্ধা
271	ফজা পাগলা ভুয়া ভুয়া 
272	ফজু পাগলা কয় কি মনে করছে বাঙালিকে যা খাওয়াবে তাই খাবে  বোকা আগের দিন নাইরে এখন 2025সাল চলে বর্তমানে এ আই  যোগ চলের
273	ধন্যবাদ দাদা আপনাকে সত্য তুলে ধরার জন্যে
274	পাগলের বাচ্ছা পাগল তোর সাউয়ার বিশ্লেষণ ভুয়া নিউজ কেনো ছড়াছ
275	স্লারপুত সেই লেভেলের মিথ্যুক
276	সেই লেভেলের চমক উপহার দিলেন ভাই, নেক্সট  মুক্তি যোদ্ধা মারানি দেখতে চাওয়া আমার অবুঝ মন!! 
277	দাদা কে অসংখ্য ধন্যবাদ
278	পিনাকী ভট্টাচার্য দাদা যখন বলছে ভূয়া মুক্তি যোদ্ধা  তাহলে ভূয়াই হবে
279	আমি আগেই থেকেই বলতাম সে ভুয়া মুক্তিযোদ্ধা সে ছিল মুরগি যুদ্ধা
280	এরা এই সব দিয়াই ৫০ বছর চলতে চলতে আমাদের কৃতজ্ঞতাকে তাদের অধিকার বানাইছে। ধন্যবাদ দাদা
281	আমরা গ্রাম অঞ্চলে একটা কথা শুনে আসছি যে- খালি কলসি বাজে বেশি,,ফজার অবস্থান টা তাই,,দাদায় আসল জয় বাংলা করে দিলেন ফজুর। ইনকিলাব জিন্দাবাদ।
282	আমার আপন কমরু চাচা উনি যিনি পতাকা প্রথম উড়িয়েছে। আখড়া বাজার মোড়। ফজলু সাহেব মিথ্যা বলছে। সেই সাথে আমার দাদা শহীদ।তবে আমার বড় চাচা আজ আর নেই পৃথিবীর বুকে।ফজলু সাহেবের মিথ্যা চার কে আমি নিন্দা জানাই। দাদা এবিষয়ে আমি সম্পুর্ন সহযোগীতা করতে পারি।
283	দাদা আমারে যদি মুক্তি যোদ্ধা ঘোষণা করা যাই তো কোনো ভাবে? কয় দিন বসে বসে ভাতা খাই আরাম আয়েশ দিন পার করতাম
284	দাদা, মুক্তিযুদ্ধের আদর্শ কি ছিল চুরি, ডাকাতি, লুটপাট আর চাঁদাবাজি করা। জনগণের করের টাকায় আরাম আয়েশ আর ফূর্তি করা।
285	একদম রাকিব চাচার যাত্রাবাড়ী স্বাধীন করার মতো
286	দাদা ইমেইল করছি এক্টু চেক কইরেন
287	ধন্যবাদ ফজা পাগলা মুখোশ খুলে দেওয়ার জন্য৷ 
288	বিএনপিকে ভোট দিব না
289	নেক্সট শিশু মুক্তিযোদ্ধা তারেক রহমান
290	সঠিক রিপোর্ট
291	ভুয়া আসলে
292	পিনাকি আকাশ-বানী করতাছে আর কাটমোল্লা-রা আলহামদুলিল্লাহ কইতাছে হাহাহা
293	দাদা আসেন আমরা সাবাই আর এই বাংলা  জদো দিন থাকবো আর ভাত  মাছ খাবো না মুক্তি যুদ্ধ  বেচে খাবো
294	না হেসে পারলাম না। বদমাইশ ফজু পাগলা
295	তুুই পাগল হয়ে গেছস।
296	এই ভুয়া,মুক্তি যোদ্ধার সনদ বাতিল করে এতদিন যে সকল সুযোগ সুবিধা অবৈধ ভাবে ভোগ করছে তার জন্য মামলা দেয়া উচিৎ, সেই সাথে সবাইকে গনহারে রাজাকার আলবদর বইলা গালি দেওয়ার জন্য ওর পাছায়,ডিম দেয়া দরকার, প্রকৃত মুক্তি যোদ্ধাদের তালিকা করে তাদের যথাযথ সন্মান ও রাষ্ট্রের সহায়তা করা উচিৎ, এ প্রজন্ম মুক্তি যুদ্ধ ও মুক্তি যোদ্ধাদের সন্মান দিতে চায় কিন্ত যারা এসব চেতনা বিক্রি করে অতিরঞ্জিত করে ফায়দা লুটে জাতিকে বিভক্ত করে তাদের ঘৃণা করে,
297	কাকু তুমি না কয়েকদিন আগে মুক্তি যুদ্ধ হয়নি বলেছিলে, এখন আবার ঐ মুক্তিযুদ্ধের দলিলই রেফারেন্স হিসেবে টানতেছো!  ১ সপ্তাহেই পল্টি 
298	দাদা এরপর আমাদের টাঙ্গাইলের কাদের সিদ্দিকের মুখোস খুলে দিয়েন
299	বাংলা ভাষা টাই খেত ,  গেরাইম্মা।
300	গুজব পিনাকী
301	ফজা পাগলার প্যান্ট খুলে দিছে 
302	কথা কিন্তু ঠিক , ইনকিলাব জিন্দাবাদ
303	চেতনা ফজুকে ভরে দিলেন দাদা 
304	ফজু পাগলা- দাদার বদন‍্যতায় তুই তো ফেমাস হয়া গেলি রে 
305	এইসব মুক্তিযোদ্ধা ও মুক্তিযুদ্ধের চেতনাবাজরা কোন এক বিপাকে কিংবা ক্রান্তিলগ্নে সুযোগ পেলেই দোচাবে যে- আমি মুক্তিযোদ্ধা, হেন করেছি, তেল করেছি। এদের পুংগে বাঁশ দিয়া চাংগে তুইলা রখা উচিৎ 
306	স্যালুট দাদা আপনাকে আমি আপনাকে দেশে দেখতে চাই
307	আমার প্রিয় পিনাকী দাদা কেমন আছেন আপনার ভিডিও সেই ছোটবেলা থেকেই দেখছি আপনি ভালো থাকেন এবং আপনার পরিবার ভালো থাকুক এটাই আশা করি আপনাকে খুব অন্তর থেকে ভালবাসি
308	কত বড়ো বাটপার ফজা
309	আপনি এমন সুন্দর ভাবে বিশ্লেষণ করেছেন ভালো লাগছে ভাই ভালো লাগছে সেই সাথে সঠিকও মনে হচ্ছে   কিন্তু জুলাই অভ্যুত্থানের নায়ক নাহিদ সারজিসদের তৎকালীন কার্যক্রম বিশ্লেষণ করলে আমার মনে হয় তারাও এরকম শূন্যই পাবে
310	ফজা পাগলার মতো অনেক ভুয়া মুক্তিযুদ্ধা রয়েছ।
311	এই লোকটি পুরো জাতির শত্রু। দেশ প্রেম থাকলে দেশে এসে দেশ চালাক ‌।
312	ধন্যবাদ
313	লেংটা সুলেমানের  কথা শুনে না হেসে পারি না   * তর্কের খাতিরে ধরে নিলাম ৬ তারিখ আর এক ছাত্র নেতা পতাকা তুলেছেন।    ত লেংটা সুলেমানের কথা হল  ৬ তারিখ এক ছাত্রনেতা কিশোরগঞ্জে পতাকা উত্তোলন করেছে বলে ৯ তারিখ আরেক ছাত্রনেতা পতাকা তুলতে পারবে না।   * লেংটা সুলেমানের দ্বিতীয় দাবি হলো, বইয়ে ট্রেনিং এর কথা নেই।  এজন্য ট্রেনিং ছিল না।    অথচ সারা পৃথিবীতে সকল বইয়ে,  পত্রিকায়, প্রতিবেদনে  যেটাকে মুক্তিযুদ্ধ বলা হয়েছে সেটাকে সে মুক্তিযুদ্ধ বলবে না।    মানে লেংটা সুলেমান যা বলবে তা ই আমাদের মানতে হবে।
314	আরো গাজাখুরি বয়ান দিছে, ৮ কিলো দূরে যুদ্ধ করতে পারবেনা 
315	ফজা এক্টা শান্তির পোলা। 
316	সালার বেডা নামে যেমন পজু পাগলা কামেও ফজু পাগল
317	আসল  যুদ্ধা কি তাহলে গুলাম আযম?
318	আমি আমি আমি।
319	ফোজা পাগলা কি জাত্রাতে অভিনয় করছিলো নাকি?
320	ফজা দেখি পিনাকীর কাছে ধরা খাইল...
321	ফজু পাগলা।।।।।জয়বাংলা হয়ে গেল রে
322	দু:খ পাইলাম, এইভাবে মিথ্যার উপর আমাদের জাতীয় জীবন চলছে??!!!!  
323	জিনিয়াস দাদা,এই পাগলা সেই পাগলা,ম
324	পিনাকির ফুল ফ্যামেলী ইন্ডিয়ায় আশ্রয় নেয় মুক্তিযুদ্ধের সময় ,, তখন উনার বাপের বয়স আছিলো  ৩২ ,  তা পিনাকির দামড়া  বাপ তখন কেন মুক্তিযুদ্ধ অংশগ্রহন করে নাই কেন সে ইন্ডিয়া পালিয়ে গেলো,,, সেটা নিয়ে এপিসোড কখন আসবে?
325	আমর মনে হয় এ এক সেয়ানা পাবলিক। ধান্দাবাজিতে সে সব সাইট কাভার কইরা আগাইছে। মুলত সে শুরুতে ছিল একজন রাজাকার । এবং বেনিফিট নিছে পাক আর্মি থেকে। শেষে অবস্হা বেগতিক দেইখা মুজিব বাহিনীতে নাম লিখাইছে। রাজাকার থাকায় মুক্তিযোদ্ধাদের তালিকায় ঢুকতে পারে নাই।৭৫ পর্যন্ত মুজিব বাহিনীর সদস‍্য হিসাবে ধান্দা করছে। ৭৫ এর পরে মুক্তিযোদ্ধার পরিচয়ে ধান্দাবাজি । আর গত ১৬ বছরে মুক্তিযোদ্ধা মুজিব বাহিনীর সদস‍্য হিসাবে পুরাই নায়ক। ওর শুধু স্বাধীনতার ঘোষনার দাবিটা বাকি ছিল।  ওরে তিন রাস্তার মোরে পাছার কাপর খুইলা চাবকাইলেই ও ফরফর কইরা কইয়া দিব ও আসলে কি ছিল।
